chunk_id,source,text,word_count
FATF_40_Recommendations_0196,FATF_40_Recommendations,"group-wide programmes to DNFBPs operating in other structures sharing common ownership, management or compliance control to the extent that those structures could better mitigate ML/TF risks by applying group-wide programmes. The type and extent of measures to be taken should be appropriate to the business conducted, the risk of money laundering and terrorist financing and the size of the business. For example, as set out in INR.18, countries may determine the scope and extent of information sharing, based on the sensitivity of the information, and its relevance to AML/CFT risk management. 3. To comply with Recommendations 22 and 23, countries do not need to issue laws or enforceable means that relate exclusively to lawyers, notaries, accountants and the other designated non-financial businesses and professions, so long as these businesses or professions are included in laws or enforceable means covering the underlying activities. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 94 2012-2025 INTERPRETIVE NOTE TO RECOMMENDATION 22 (DNFBPS CUSTOMER DUE DILIGENCE) 1. Real estate agents should comply with the requirements of Recommendation 10 with respect to both the purchasers and vendors of the property. 2. Casinos should implement Recommendation 10, including identifying",200
FATF_40_Recommendations_0197,FATF_40_Recommendations,"Real estate agents should comply with the requirements of Recommendation 10 with respect to both the purchasers and vendors of the property. 2. Casinos should implement Recommendation 10, including identifying and verifying the identity of customers, when their customers engage in financial transactions equal to or above USD/EUR 3,000. Conducting customer identification at the entry to a casino could be, but is not necessarily, sufficient. Countries must require casinos to ensure that they are able to link customer due diligence information for a particular customer to the transactions that the customer conducts in the casino. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 95 INTERPRETIVE NOTE TO RECOMMENDATION 23 (DNFBPS OTHER MEASURES) 1. Lawyers, notaries, other independent legal professionals, and accountants acting as independent legal professionals, are not required to report suspicious transactions if the relevant information was obtained in circumstances where they are subject to professional secrecy or legal professional privilege. 2. It is for each country to determine the matters that would fall under legal professional privilege or professional secrecy. This would normally cover information lawyers, notaries or other independent legal professionals receive from or obtain through one of",200
FATF_40_Recommendations_0198,FATF_40_Recommendations,"matters that would fall under legal professional privilege or professional secrecy. This would normally cover information lawyers, notaries or other independent legal professionals receive from or obtain through one of their clients: (a) in the course of ascertaining the legal position of their client, or (b) in performing their task of defending or representing that client in, or concerning judicial, administrative, arbitration or mediation proceedings. 3. Countries may allow lawyers, notaries, other independent legal professionals and accountants to send their STR to their appropriate self-regulatory organisations, provided that there are appropriate forms of cooperation between these organisations and the FIU. 4. Where lawyers, notaries, other independent legal professionals and accountants acting as independent legal professionals seek to dissuade a client from engaging in illegal activity, this does not amount to tipping-off. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 96 2012-2025 INTERPRETIVE NOTE TO RECOMMENDATION 24 (TRANSPARENCY AND BENEFICIAL OWNERSHIP OF LEGAL PERSONS) 1. Competent authorities should be able to obtain, or have access in a timely fashion to, adequate, accurate and up-to-date information on the beneficial ownership and control of companies and other legal persons (beneficial ownership information62) that are created63",200
FATF_40_Recommendations_0199,FATF_40_Recommendations,"have access in a timely fashion to, adequate, accurate and up-to-date information on the beneficial ownership and control of companies and other legal persons (beneficial ownership information62) that are created63 in the country, as well as those that present ML/TF risks and have sufficient links64 with their country (if they are not created in the country). Countries may choose the mechanisms they rely on to achieve this objective, although they should also comply with the minimum requirements set out below. Countries should utilise a combination of mechanisms to achieve the objective. 2. As part of the process described in paragraph 1 of ensuring that there is adequate transparency regarding legal persons, countries should have mechanisms that: (a) identify and describe the different types, forms and basic features of legal persons in the country; (b) identify and describe the processes for: (i) the creation of those legal persons; and (ii) the obtaining and recording of basic and beneficial ownership information; (c) make the above information publicly available; (d) assess the money laundering and terrorist financing risks associated with different types of legal persons created in the country, and take appropriate steps to manage and mitigate the risks that they identify; and",200
FATF_40_Recommendations_0200,FATF_40_Recommendations,"laundering and terrorist financing risks associated with different types of legal persons created in the country, and take appropriate steps to manage and mitigate the risks that they identify; and (e) assess the money laundering and terrorist financing risks to which their country is exposed, associated with different types of foreign-created legal persons, and take appropriate steps to manage and mitigate the risks that they identify65 62 Beneficial ownership information for legal persons is the information referred to in the interpretive note to Recommendation 10, paragraph 5(b)(i). Controlling shareholders as referred to in, paragraph 5(b)(i) of the interpretive note to Recommendation 10 may be based on a threshold, e.g. any persons owning more than a certain percentage of the company (determined based on the jurisdiction s assessment of risk, with a maximum of 25%). 63 References to creating a legal person, include incorporation of companies or any other mechanism that is used. 64 Countries may determine what is considered a sufficient link on the basis of risk. Examples of sufficiency tests may include, but are not limited to, when a company has permanent establishment/branch/agency, has significant business activity or has significant and ongoing business relations with financial institutions or DNFBPs,",200
FATF_40_Recommendations_0201,FATF_40_Recommendations,"tests may include, but are not limited to, when a company has permanent establishment/branch/agency, has significant business activity or has significant and ongoing business relations with financial institutions or DNFBPs, subject to AML/CFT regulation, has significant real estate/other local investment, employs staff, or is a tax resident, in the country. 65 This could be done through national and/or supranational measures. These could include requiring beneficial ownership information on some types of foreign-created legal persons to be held as set out under paragraph 7. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 97 A. BASIC INFORMATION 3. In order to determine who the beneficial owners of a company66 are, competent authorities will require certain basic information about the company, which, at a minimum, would include information about the legal ownership and control structure of the company. This would include information about the status and powers of the company, its shareholders and its directors. 4. All companies created in a country should be registered in a company registry.67 Whichever combination of mechanisms is used to obtain and record beneficial ownership information (see section B), there is a set of basic information on a",200
FATF_40_Recommendations_0202,FATF_40_Recommendations,"registered in a company registry.67 Whichever combination of mechanisms is used to obtain and record beneficial ownership information (see section B), there is a set of basic information on a company that needs to be obtained and recorded by the company68 as a necessary prerequisite. The minimum basic information to be obtained and recorded by a company should be: (a) company name, proof of incorporation, legal form and status, the address of the registered office, basic regulating powers (e.g. memorandum & articles of association), a list of directors, and unique identifier such as a tax identification number or equivalent (where this exists);69 and (b) a register of its shareholders or members, containing the names of the shareholders and members and number of shares held by each shareholder70 and categories of shares (including the nature of the associated voting rights). 5. The company registry71 should record all the basic information set out in paragraph 4(a) above. 6. The company should maintain the basic information set out in paragraph 4(b) within the country, either at its registered office or at another location notified to the company registry. However, if the company or company registry holds beneficial ownership information within the country, then",200
FATF_40_Recommendations_0203,FATF_40_Recommendations,"country, either at its registered office or at another location notified to the company registry. However, if the company or company registry holds beneficial ownership information within the country, then the register of shareholders need not be in the country, provided that the company can provide this information promptly on request. B. BENEFICIAL OWNERSHIP INFORMATION 7. Countries should follow a multi-pronged approach in order to ensure that the beneficial ownership of a company can be determined in a timely manner by a competent authority. Countries should decide, on the basis of risk, context and materiality, what form of registry or 66 Recommendation 24 applies to all forms of legal persons. The requirements are described primarily with reference to companies, but similar requirements should be applied to other types of legal person, taking into account their different forms and structures - as set out in Section E. 67 Company registry refers to a register in the country of companies incorporated or licensed in that country and normally maintained by or for the incorporating authority. It does not refer to information held by or for the company itself. 68 The information can be recorded by the company itself or by a third",200
FATF_40_Recommendations_0204,FATF_40_Recommendations,"the incorporating authority. It does not refer to information held by or for the company itself. 68 The information can be recorded by the company itself or by a third person under the company s responsibility. 69 This information should be made public, as set out in paragraph 11. 70 This is applicable to the nominal owner of all registered shares. 71 Or another public body in the case of a tax identification number. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 98 2012-2025 alternative mechanisms they will use to enable efficient access to information by competent authorities, and should document their decision. This should include the following: (a) Countries should require companies to obtain and hold adequate, accurate and up-to- date information on the company s own beneficial ownership; to co-operate with competent authorities to the fullest extent possible in determining the beneficial owner, including making the information available to competent authorities in a timely manner; and to co-operate with financial institutions/DNFBPs to provide adequate, accurate and up-to-date information on the company s beneficial ownership information. b) (i) Countries should require adequate, accurate and up-to-date information on the beneficial ownership of",200
FATF_40_Recommendations_0205,FATF_40_Recommendations,"institutions/DNFBPs to provide adequate, accurate and up-to-date information on the company s beneficial ownership information. b) (i) Countries should require adequate, accurate and up-to-date information on the beneficial ownership of legal persons to be held by a public authority or body (for example a tax authority, FIU, company registry, or beneficial ownership registry). Information need not be held by a single body only.72 b) (ii) Countries may decide to use an alternative mechanism instead of (b)(i) if it also provides authorities with efficient access to adequate, accurate and up-to-date BO information. For these purposes reliance on basic information or existing information alone is insufficient, but there must be some specific mechanism that provides efficient access to the information. c) Countries should use any additional supplementary measures that are necessary to ensure the beneficial ownership of a company can be determined; including for example information held by regulators or stock exchanges; or obtained by financial institutions and/or DNFBPs in accordance with Recommendations 10 and 22.73 8. All the persons, authorities and entities mentioned above, and the company itself (or its administrators, liquidators or other persons involved in the dissolution of the company), should maintain the information and records referred to for",200
FATF_40_Recommendations_0206,FATF_40_Recommendations,"entities mentioned above, and the company itself (or its administrators, liquidators or other persons involved in the dissolution of the company), should maintain the information and records referred to for at least five years after the date on which the company is dissolved or otherwise ceases to exist, or five years after the date on which the company ceases to be a customer of the professional intermediary or the financial institution. C. TIMELY ACCESS TO ADEQUATE, ACCURATE AND UP-TO-DATE INFORMATION 9. Countries should have mechanisms that ensure that basic information and beneficial ownership information, including information provided to the company registry and any available information referred to in paragraph 7, is adequate, accurate and up to date. 72 A body could record beneficial ownership information alongside other information (e.g. basic ownership and incorporation information, tax information), or the source of information could take the form of multiple registries (e.g. for provinces or districts, for sectors, or for specific types of legal person such as NPOs), or of a private body entrusted with this task by the public authority. 73 Countries should be able to determine in a timely manner whether a company has or controls an account with a financial",200
FATF_40_Recommendations_0207,FATF_40_Recommendations,"entrusted with this task by the public authority. 73 Countries should be able to determine in a timely manner whether a company has or controls an account with a financial institution within the country. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 99 Adequate information is information that is sufficient to identify74 the natural person(s) who are the beneficial owner(s), and the means and mechanisms through which they exercise beneficial ownership or control. Accurate information is information, which has been verified to confirm its accuracy by verifying the identity and status of the beneficial owner using reliable, independently sourced/obtained documents, data or information. The extent of verification measures may vary according to the specific level of risk. Countries should consider complementary measures as necessary to support the accuracy of beneficial ownership information, e.g. discrepancy reporting. Up-to-date information is information which is as current and up-to-date as possible, and is updated within a reasonable period (e.g. within one month) following any change. 10. Competent authorities, and in particular law enforcement authorities and FIUs, should have all the powers necessary to be able to obtain timely access to the basic and beneficial ownership",200
FATF_40_Recommendations_0208,FATF_40_Recommendations,"10. Competent authorities, and in particular law enforcement authorities and FIUs, should have all the powers necessary to be able to obtain timely access to the basic and beneficial ownership information held by the relevant parties, including rapid and efficient access to information held or obtained by a public authority or body or other competent authority on basic and beneficial ownership information, and/or on the financial institutions or DNFBPs which hold this information. In addition, countries should ensure public authorities at national level and others as appropriate have timely access to basic and beneficial ownership information on legal persons in the course of public procurement. 11. Countries should require their company registry to facilitate timely access by financial institutions, DNFBPs and other countries competent authorities to the public information they hold, and, at a minimum to the information referred to in paragraph 4(a) above. Countries should also consider facilitating timely access by financial institutions and DNFBPs to information referred to in paragraph 4(b) above and to beneficial ownership information held pursuant to paragraph 7 above, and could consider facilitating public access to this information. D. OBSTACLES TO TRANSPARENCY 12. Countries should take measures to prevent and mitigate the risk of",200
FATF_40_Recommendations_0209,FATF_40_Recommendations,"pursuant to paragraph 7 above, and could consider facilitating public access to this information. D. OBSTACLES TO TRANSPARENCY 12. Countries should take measures to prevent and mitigate the risk of the misuse of bearer shares and bearer share warrants75 by prohibiting the issuance of new bearer shares and bearer share warrants; and, for any existing bearer shares and bearer share warrants, by applying one or more of the following mechanisms within a reasonable timeframe76: 74 Examples of information aimed at identifying the natural person(s) who are the beneficial owner(s) include the full name, nationality(ies), the full date and place of birth, residential address, national identification number and document type, and the tax identification number or equivalent in the country of residence. 75 Or any other similar instruments without traceability. 76 These requirements do not apply to newly issued and existing bearer shares or bearer share warrants of a company listed on a stock exchange and subject to disclosure requirements (either by stock exchange rules or through law or enforceable means) which impose requirements to ensure adequate transparency of beneficial ownership. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 100 2012-2025 (a) converting",200
FATF_40_Recommendations_0210,FATF_40_Recommendations,"which impose requirements to ensure adequate transparency of beneficial ownership. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 100 2012-2025 (a) converting them into a registered form; or (b) immobilising them by requiring them to be held with a regulated financial institution or professional intermediary, with timely access to the information by the competent authorities; and (c) during the period before (a) or (b) is completed, requiring holders of bearer instruments to notify the company, and the company to record their identity before any rights associated therewith can be exercised. 13. Countries should take measures to prevent and mitigate the risk of the misuse of nominee shareholding and nominee directors, by applying one or more of the following mechanisms: (a) requiring nominee shareholders and directors to disclose their nominee status and the identity of their nominator to the company and to any relevant registry, and for this information to be included in the relevant register, and for the information to be obtained, held or recorded by the public authority or body or the alternative mechanism referred to in paragraph 7. Nominee status should be included in public information; (b) requiring nominee shareholders",200
FATF_40_Recommendations_0211,FATF_40_Recommendations,"held or recorded by the public authority or body or the alternative mechanism referred to in paragraph 7. Nominee status should be included in public information; (b) requiring nominee shareholders and directors to be licensed77, for their nominee status and the identity of their nominator to be obtained, held or recorded by the public authority or body or alternative mechanism referred to in paragraph 7 and for them to maintain information identifying their nominator and the natural person on whose behalf the nominee is ultimately acting78, and make this information available to the competent authorities upon request;79.or (c) enforcing a prohibition of the use of nominee shareholders or nominee directors. E. OTHER LEGAL PERSONS 14. In relation to foundations, Anstalt, Waqf 80 and limited liability partnerships, countries should take similar measures and impose similar requirements, as those required for companies, taking into account their different forms and structures. 15. As regards other types of legal persons, countries should take into account the different forms and structures of those other legal persons, and the levels of money laundering and terrorist financing risks associated with each type of legal person, with a view to achieving appropriate 77 A country need not impose",200
FATF_40_Recommendations_0212,FATF_40_Recommendations,"persons, and the levels of money laundering and terrorist financing risks associated with each type of legal person, with a view to achieving appropriate 77 A country need not impose a separate licensing or registration system with respect to natural or legal persons already licensed or registered as financial institutions or DNFBPs (as defined by the FATF Recommendations) within that country, which, under such license or registration, are permitted to perform nominee activities and which are already subject to the full range of applicable obligations under the FATF Recommendations. 78 Identifying the beneficial owner in situations where a nominee holds a controlling interest or otherwise exercises effective control requires establishing the identity of the natural person on whose behalf the nominee is ultimately, directly or indirectly, acting. 79 For intermediaries involved in such nominee activities, reference should be made to R.22 and R.28 in fulfilling the relevant requirements. 80 Except in countries where Waqf are legal arrangements under R.25. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 101 levels of transparency. At a minimum, countries should ensure that similar types of basic information should be recorded and kept accurate and up-to-date",200
FATF_40_Recommendations_0213,FATF_40_Recommendations,"FINANCING OF TERRORISM & PROLIFERATION 2012-2025 101 levels of transparency. At a minimum, countries should ensure that similar types of basic information should be recorded and kept accurate and up-to-date by such legal persons, and that such information is accessible in a timely way by competent authorities. Countries should review the money laundering and terrorist financing risks associated with such other legal persons, and, based on the level of risk, determine the measures that should be taken to ensure that competent authorities have timely access to adequate, accurate and up-to-date beneficial ownership information for such legal persons. F. LIABILITY AND SANCTIONS 16. There should be a clearly stated responsibility to comply with the requirements in this Interpretive Note, as well as liability and effective, proportionate and dissuasive sanctions, as appropriate for any legal or natural person that fails to properly comply with the requirements. G. INTERNATIONAL COOPERATION 17. Countries should rapidly, constructively and effectively provide the widest possible range of international cooperation in relation to basic and beneficial ownership information, on the basis set out in Recommendations 37 and 40. This should include (a) facilitating access by foreign competent authorities to basic information held by company registries; (b) exchanging information",200
FATF_40_Recommendations_0214,FATF_40_Recommendations,"on the basis set out in Recommendations 37 and 40. This should include (a) facilitating access by foreign competent authorities to basic information held by company registries; (b) exchanging information on shareholders; and (c) using their powers, in accordance with their domestic law, to obtain beneficial ownership information on behalf of foreign counterparts. Countries should monitor the quality of assistance they receive from other countries in response to requests for basic and beneficial ownership information or requests for assistance in locating beneficial owners residing abroad. Consistent with Recommendations 37 and 40, countries should not place unduly restrictive conditions on the exchange of information or assistance e.g., refuse a request on the grounds that it involves a fiscal, including tax, matters, bank secrecy, etc. Information held or obtained for the purpose of identifying beneficial ownership should be kept in a readily accessible manner in order to facilitate rapid, constructive and effective international co-operation. Countries should designate and make publicly known the agency(ies) responsible for responding to all international requests for BO information. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 102 2012-2025 INTERPRETIVE NOTE TO RECOMMENDATION 25 (TRANSPARENCY AND BENEFICIAL OWNERSHIP OF LEGAL",200
FATF_40_Recommendations_0215,FATF_40_Recommendations,"information. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 102 2012-2025 INTERPRETIVE NOTE TO RECOMMENDATION 25 (TRANSPARENCY AND BENEFICIAL OWNERSHIP OF LEGAL ARRANGEMENTS) 1. Countries should require trustees of any express trust and persons holding an equivalent position in a similar legal arrangement, that are residents in their country or that administer any express trusts or similar legal arrangements in their country, to obtain and hold adequate, accurate, and up-to-date beneficial ownership information 81 regarding the trust and other similar legal arrangements. This should include information on the identity of: (i) the settlor(s), (ii) the trustee(s), (iii) the protectors (if any); (iv) each beneficiary(ies) or, where applicable, the class of beneficiaries 82 and objects of a power, and (v) any other natural person(s) exercising ultimate effective control over the trust. For a similar legal arrangement, this should include persons holding equivalent positions. Where the parties to the trusts or other similar legal arrangements are legal persons or arrangements, countries should require trustees and persons holding an equivalent position in a similar legal arrangement to also obtain and hold adequate, accurate, and up-to-date basic and beneficial ownership information of the legal persons or",200
FATF_40_Recommendations_0216,FATF_40_Recommendations,"and persons holding an equivalent position in a similar legal arrangement to also obtain and hold adequate, accurate, and up-to-date basic and beneficial ownership information of the legal persons or arrangements. Countries should also require trustees and persons holding an equivalent position in a similar legal arrangement that are residents in their country or that administer trusts or similar legal arrangements in their country to hold basic information on other regulated agents of, and service providers to, the trust and similar legal arrangements, including but not limited to investment advisors or managers, accountants, and tax advisors. 2. Countries with express trusts and other similar legal arrangements governed under their law should have mechanisms that: (a) identify the different types, forms and basic features of express trusts and/or other similar legal arrangements; (b) identify and describe the processes for: (i) the setting up of those legal arrangements; and (ii) the obtaining of basic83 and beneficial ownership information; (c) make the above information referred to in (a) and (b) publicly available. 3. Countries should assess the money laundering and terrorist financing risks associated with different types of trusts and other similar legal arrangements: (a) governed under their law; 81 Beneficial ownership information",200
FATF_40_Recommendations_0217,FATF_40_Recommendations,"Countries should assess the money laundering and terrorist financing risks associated with different types of trusts and other similar legal arrangements: (a) governed under their law; 81 Beneficial ownership information for legal arrangements is the information referred to in the interpretive note to Recommendation 10, paragraph 5(b)(ii) and the Glossary. 82 Where there are no ascertainable beneficiaries at the time of setting up the trust, the trustee should obtain and hold information on the class of beneficiaries and its characteristics, and objects of a power. Following a risk-based approach, countries may decide that it is not necessary to identify the individual beneficiaries of certain charitable or statutory permitted non-charitable trusts. 83 In relation to a legal arrangement, basic information means the identifier of the legal arrangement (e.g. the name, the unique identifier such as a tax identification number or equivalent, where this exists), the trust deed (or equivalent) and purposes, if any, the residence of the trustee/equivalent or of the place from where the legal arrangement is administered. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 103 (b) which are administered in their country or for which the trustee or equivalent",200
FATF_40_Recommendations_0218,FATF_40_Recommendations,"RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 103 (b) which are administered in their country or for which the trustee or equivalent resides in their country; and (c) types of foreign legal arrangements that have sufficient links84 with their country and take appropriate steps to manage and mitigate the risks that they identify.85 4. Countries should take measures to ensure that trustees or persons holding equivalent positions in similar legal arrangements disclose their status to financial institutions and DNFBPs when, in their function, forming a business relationship or carrying out an occasional transaction above the threshold. Trustees or persons holding equivalent positions in similar legal arrangements should cooperate to the fullest extent possible with, and not be prevented by law or enforceable means from providing competent authorities with necessary information relating to the trust or other similar legal arrangements.86 Countries should also ensure that trustees or persons holding equivalent positions in similar legal arrangements should not be prevented by law or enforceable means from providing financial institutions and DNFBPs, upon request, with information on the beneficial ownership and the assets of the trust or legal arrangement to be held or managed under",200
FATF_40_Recommendations_0219,FATF_40_Recommendations,"means from providing financial institutions and DNFBPs, upon request, with information on the beneficial ownership and the assets of the trust or legal arrangement to be held or managed under the terms of the business relationship. 5. In order to ensure that adequate, accurate and up-to-date information on the basic and beneficial ownership of the trusts or other similar legal arrangements, trustees and trust assets, is accessible efficiently and in a timely manner by competent authorities, other than through trustees or persons holding an equivalent position in a similar legal arrangement, on the basis of risk, context and materiality, countries should consider using any of the following sources of information as necessary: (a) A public authority or body holding information on the beneficial ownership of trusts or other similar arrangements (e.g. in a central registry of trusts; or in asset registries for land, property, vehicles, shares or other assets that hold information on the beneficial ownership of trusts and other similar legal arrangements, which own such assets). Information need not be held by a single body only.87 (b) Other competent authorities that hold or obtain information on trusts/similar legal arrangements and trustees/their equivalents (e.g. tax authorities, which collect 84 Countries",200
FATF_40_Recommendations_0220,FATF_40_Recommendations,"be held by a single body only.87 (b) Other competent authorities that hold or obtain information on trusts/similar legal arrangements and trustees/their equivalents (e.g. tax authorities, which collect 84 Countries may determine what is considered a sufficient link on the basis of risk. Examples of sufficiency tests may include, but are not limited to, when the trust/similar legal arrangement or a trustee or a person holding an equivalent position in a similar legal arrangement has significant and ongoing business relations with financial institutions or DNFBPs, has significant real estate/other local investment, or is a tax resident, in the country. 85 This could be done through national and/or supranational measures. These could include requiring beneficial ownership information on some types of foreign legal arrangements to be held as set out under paragraph 5. 86 Domestic competent authorities or the relevant competent authorities of another country pursuant to an appropriate international cooperation request. 87 A body could record beneficial ownership information alongside other information (e.g. tax information), or the source of information could take the form of multiple registries (e.g. for provinces or districts, for sectors, or for specific types of legal arrangements), or of a private body entrusted with this task",200
FATF_40_Recommendations_0221,FATF_40_Recommendations,"could take the form of multiple registries (e.g. for provinces or districts, for sectors, or for specific types of legal arrangements), or of a private body entrusted with this task by the public authority. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 104 2012-2025 information on assets and income relating to trusts and other similar legal arrangements). (c) Other agents or service providers, including trust and company service providers, investment advisors or managers, accountants, lawyers, or financial institutions. 6. Countries should have mechanisms that ensure that information on trusts and other similar legal arrangements, including information provided in accordance with paragraphs 4 and 5, is adequate, accurate and up-to-date.88 In the context of legal arrangements: Adequate information is information that is sufficient to identify the natural persons who are the beneficial owner(s), and their role in the legal arrangement89.",147
FATF_40_Recommendations_0222,FATF_40_Recommendations,"Accurate information is information, which has been verified to confirm its accuracy by verifying the identity and status of the beneficial owner using reliable documents, data or information. The extent of verification measures may vary according to the specific level of risk.",42
FATF_40_Recommendations_0223,FATF_40_Recommendations,"Up-to-date information is information which is as current and up-to-date as possible, and is updated within a reasonable period following any change. 7 Countries should ensure that competent authorities, and in particular law enforcement authorities and FIUs, should have all the powers necessary to obtain timely access to the information held by trustees, persons holding equivalent positions in similar legal arrangements, and other parties, in particular information held by financial institutions and DNFBPs on: (a) the basic and beneficial ownership of the legal arrangement; (b) the residence of the trustees and their equivalents; and (c) any assets held or managed by the financial institution or DNFBP, in relation to any trustees or their equivalents with which they have a business relationship, or for which they undertake an occasional transaction. 8. Trustees and persons holding equivalent positions in similar legal arrangements should be required to maintain the information referred to in paragraph 1 for at least five years after their involvement with the trust or similar legal arrangement ceases. Countries are encouraged to require the other authorities, persons and entities mentioned in paragraph 5 above to maintain the information for at least five years. 9 Countries should require that any information",200
FATF_40_Recommendations_0224,FATF_40_Recommendations,"encouraged to require the other authorities, persons and entities mentioned in paragraph 5 above to maintain the information for at least five years. 9 Countries should require that any information held pursuant to paragraph 1 above should be kept accurate and up-to-date, and the information should be updated within a reasonable period following any change. 88 For beneficiary(ies) of trusts/similar legal arrangement that are designated by characteristics or by class, trustees/equivalent are not expected to obtain fully adequate and accurate information until the person becomes entitled as beneficiary at the time of the payout or when the beneficiary intends to exercise vested rights, as per the risk-based approach. 89 Settlor(s), trustee(s), protector(s) (if any), beneficiary(ies) or, where applicable, the class of beneficiaries, and objects of a power, and any other person exercising ultimate effective control over the trusts. For a similar legal arrangement, this should include persons holding equivalent positions. Where the trustee and any other party to the legal arrangement is a legal person, the beneficial owner of that legal person should be identified. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 105 10. Countries should consider measures to facilitate",200
FATF_40_Recommendations_0225,FATF_40_Recommendations,"legal person should be identified. THE FATF RECOMMENDATIONS INTERNATIONAL STANDARDS ON COMBATING MONEY LAUNDERING AND THE FINANCING OF TERRORISM & PROLIFERATION 2012-2025 105 10. Countries should consider measures to facilitate access to information that is held on trusts or other similar legal arrangements by the other authorities, persons and entities referred to in paragraph 5, by financial institutions and DNFBPs undertaking the requirements set out in Recommendations 10 and 22. 11. In the context of this Recommendation, countries are not required to give legal recognition to trusts. Countries need not include the requirements of paragraphs 1, 4, 8, 9 and 13 in legislation, provided that appropriate obligations to such effect exist for trustees (e.g. through common law or case law). International Cooperation 12 Countries should rapidly, constructively and effectively provide international cooperation in relation to information, including beneficial ownership information, on trusts and other legal arrangements on the basis set out in Recommendations 37 and 40. This should include (a) facilitating access by foreign competent authorities to any information held by registries or other domestic authorities; (b) exchanging domestically available information on the trusts or other legal arrangement; and (c) using their competent authorities powers, in accordance with domestic law,",200
FATF_40_Recommendations_0226,FATF_40_Recommendations,"by registries or other domestic authorities; (b) exchanging domestically available information on the trusts or other legal arrangement; and (c) using their competent authorities powers, in accordance with domestic law, in order to obtain beneficial ownership information on behalf of foreign counterparts. Consistent with Recommendations 37 and 40, countries should not place unduly restrictive conditions on the exchange of information or assistance e.g., refuse a request on the grounds that it involves fiscal (including tax) matters, bank secrecy, etc. To facilitate rapid, constructive and effective international cooperation, where possible, countries should designate and make publicly known the agency(ies) responsible for responding to all international requests for beneficial ownership information, consistent with countries approach to access to beneficial ownership information. To this end, countries should consider keeping information held or obtained for the purpose of identifying beneficial ownership in a readily accessible manner. Liability and Sanctions 13. Countries should ensure that there are clear responsibilities to comply with the requirements in this Interpretive Note; and that trustees or persons holding equivalent positions in similar legal arrangements are either legally liable for any failure to perform the duties relevant to meeting the obligations in paragraphs 1, 4, 8 and 9; or that",200
